Gate_Voltage,Collector_Current
2.44242,6.76e-09
2.462672,6.83e-09
2.482912,6.87e-09
2.502841,6.92e-09
2.522759,6.99e-09
2.542641,7.05e-09
2.563254,7.11e-09
2.583162,7.18e-09
2.60344,7.22e-09
2.623312,7.29e-09
2.64321,7.39e-09
2.663839,7.45e-09
2.683708,7.52e-09
2.703659,7.61e-09
2.723917,7.67e-09
2.743834,7.76e-09
2.764417,7.86e-09
2.78432,7.95e-09
2.804191,8.06e-09
2.824469,8.15e-09
2.844393,8.25e-09
2.864972,8.39e-09
2.884847,8.51e-09
2.9048,8.66e-09
2.924711,8.82e-09
2.944939,8.97e-09
2.965157,9.14e-09
2.985414,9.36e-09
3.005365,9.56e-09
3.025246,9.79e-09
3.04516,1e-08
3.065751,1.03e-08
3.085666,1.06e-08
3.105964,1.1e-08
3.125857,1.13e-08
3.145738,1.18e-08
3.166322,1.22e-08
3.18624,1.27e-08
3.206163,1.33e-08
3.22639,1.39e-08
3.246283,1.46e-08
3.266882,1.54e-08
3.286812,1.63e-08
3.306686,1.73e-08
3.326946,1.84e-08
3.346849,1.96e-08
3.367435,2.1e-08
3.387322,2.26e-08
3.407209,2.43e-08
3.427094,2.62e-08
3.447378,2.84e-08
3.467606,3.09e-08
3.48785,3.37e-08
3.507743,3.68e-08
3.527639,4.03e-08
3.547567,4.43e-08
3.568165,4.89e-08
3.588097,5.39e-08
3.608306,5.97e-08
3.628242,6.61e-08
3.64815,7.34e-08
3.668702,8.18e-08
3.688631,9.11e-08
3.708893,1.02e-07
3.728785,1.14e-07
3.749414,1.28e-07
3.769317,1.43e-07
3.78924,1.6e-07
3.809106,1.8e-07
3.829404,2.02e-07
3.849633,2.28e-07
3.869907,2.57e-07
3.889791,2.89e-07
3.90972,3.25e-07
3.92961,3.67e-07
3.950223,4.16e-07
3.97015,4.7e-07
3.990381,5.32e-07
4.010297,6.01e-07
4.030218,6.8e-07
4.050851,7.72e-07
4.070755,8.74e-07
4.090674,9.9e-07
4.110772,1.12e-06
4.130723,1.27e-06
4.151329,1.45e-06
4.171202,1.64e-06
4.191138,1.86e-06
4.211397,2.12e-06
4.231315,2.41e-06
4.251936,2.75e-06
4.27185,3.12e-06
4.291728,3.54e-06
4.311655,4.03e-06
4.331935,4.59e-06
4.352203,5.23e-06
4.372445,5.96e-06
4.392354,6.78e-06
4.412331,7.71e-06
4.432259,8.78e-06
4.452863,1e-05
4.472652,1.14e-05
4.492925,1.3e-05
4.512841,1.48e-05
4.532746,1.69e-05
4.553335,1.93e-05
4.573283,2.2e-05
4.593531,2.51e-05
4.613428,2.85e-05
4.633368,3.25e-05
4.653983,3.72e-05
4.673892,4.24e-05
4.693803,4.83e-05
4.714062,5.51e-05
4.734012,6.28e-05
4.754599,7.18e-05
4.774461,8.18e-05
4.794375,9.31e-05
4.814046,0.000105783
4.834372,0.000120768
4.854609,0.000137782
4.874869,0.000157136
4.89477,0.000178816
4.91472,0.000203459
4.934627,0.000231407
4.946658,0.000250023
4.946721,0.000250023
4.946736,0.000250021
4.946808,0.000250024
4.946802,0.000250022
4.946858,0.000250023
4.946867,0.000250023
4.946923,0.000250023
4.94695,0.000250023
4.94697,0.000250023
4.946981,0.000250024
4.946977,0.000250023
4.947021,0.000250023
4.947027,0.000250024
4.947053,0.000250024
4.947052,0.000250024
4.947088,0.000250024
4.947086,0.000250022
4.947083,0.000250022
4.947112,0.000250022
4.947146,0.000250024
4.947106,0.000250021
4.947141,0.000250022
4.947173,0.000250023
4.947168,0.000250023
4.947215,0.000250023
4.947202,0.000250024
4.947192,0.000250022
4.94722,0.000250023
4.947237,0.000250024
4.947255,0.000250023
4.947248,0.000250022
4.947278,0.000250023
4.947285,0.000250023
4.947284,0.000250023
4.947302,0.000250023
4.947308,0.000250023
4.94732,0.000250024
4.947323,0.000250023
4.947311,0.000250022
4.947342,0.000250024
4.947353,0.000250023
4.947355,0.000250023
4.947369,0.000250023
4.947374,0.000250023
4.947376,0.000250023
4.947384,0.000250023
4.947419,0.000250023
4.947397,0.000250023
4.947412,0.000250024
4.947393,0.000250023
4.947398,0.000250021
4.947436,0.000250023
2.000289,5.91e-09
2.020173,5.98e-09
2.040079,6.05e-09
2.060693,6.17e-09
2.080593,6.19e-09
2.100861,6.19e-09
2.120744,6.23e-09
2.140667,6.27e-09
2.161288,6.32e-09
2.181175,6.39e-09
2.201103,6.44e-09
2.221364,6.49e-09
2.241262,6.55e-09
2.261841,6.59e-09
2.281749,6.65e-09
2.301665,6.69e-09
2.321593,6.72e-09
2.341831,6.81e-09
2.362447,6.85e-09
2.38236,6.87e-09
2.402282,6.98e-09
2.422195,6.93e-09
2.442417,7.05e-09
2.462672,7.12e-09
2.482928,7.15e-09
2.50284,7.21e-09
2.522742,7.29e-09
2.54267,7.33e-09
2.563267,7.42e-09
2.583179,7.47e-09
2.603441,7.51e-09
2.623315,7.58e-09
2.643253,7.69e-09
2.66386,7.74e-09
2.683738,7.78e-09
2.703668,7.86e-09
2.723929,7.97e-09
2.743873,8.04e-09
2.764438,8.12e-09
2.784338,8.26e-09
2.804217,8.34e-09
2.824494,8.4e-09
2.844413,8.52e-09
2.864984,8.68e-09
2.884876,8.78e-09
2.904797,8.91e-09
2.924702,9.09e-09
2.944957,9.21e-09
2.965202,9.39e-09
2.985448,9.59e-09
3.005366,9.77e-09
3.025283,1e-08
3.045183,1.02e-08
3.065792,1.05e-08
3.085688,1.08e-08
3.105968,1.11e-08
3.125849,1.15e-08
3.145767,1.19e-08
3.166354,1.23e-08
3.186261,1.28e-08
3.206161,1.33e-08
3.226391,1.39e-08
3.246324,1.46e-08
3.266902,1.54e-08
3.286811,1.62e-08
3.306692,1.71e-08
3.326957,1.82e-08
3.346859,1.93e-08
3.367456,2.07e-08
3.387341,2.21e-08
3.407187,2.37e-08
3.42712,2.56e-08
3.447373,2.77e-08
3.467653,3.01e-08
3.487888,3.27e-08
3.507787,3.57e-08
3.527673,3.9e-08
3.547589,4.27e-08
3.568164,4.71e-08
3.588075,5.19e-08
3.608349,5.74e-08
3.628255,6.34e-08
3.648162,7.03e-08
3.668735,7.84e-08
3.688625,8.72e-08
3.708912,9.73e-08
3.728782,1.09e-07
3.749404,1.22e-07
3.769354,1.36e-07
3.789263,1.53e-07
3.809162,1.71e-07
3.829414,1.93e-07
3.84966,2.17e-07
3.869934,2.45e-07
3.889815,2.75e-07
3.90971,3.1e-07
3.929669,3.5e-07
3.950253,3.97e-07
3.97018,4.48e-07
3.990424,5.07e-07
4.010358,5.73e-07
4.030256,6.48e-07
4.050859,7.37e-07
4.070782,8.34e-07
4.090699,9.45e-07
4.110825,1.07e-06
4.130773,1.22e-06
4.151343,1.38e-06
4.171245,1.57e-06
4.191144,1.78e-06
4.211451,2.03e-06
4.231353,2.3e-06
4.251925,2.63e-06
4.271884,2.98e-06
4.291809,3.39e-06
4.31173,3.86e-06
4.331972,4.39e-06
4.352235,5.01e-06
4.372491,5.71e-06
4.392433,6.5e-06
4.412355,7.39e-06
4.432297,8.42e-06
4.452886,9.62e-06
4.472686,1.09e-05
4.492944,1.25e-05
4.512837,1.42e-05
4.532765,1.62e-05
4.553348,1.85e-05
4.573283,2.11e-05
4.59354,2.41e-05
4.613446,2.75e-05
4.63338,3.13e-05
4.653979,3.58e-05
4.673914,4.08e-05
4.693812,4.65e-05
4.714055,5.31e-05
4.733978,6.05e-05
4.754624,6.92e-05
4.774506,7.88e-05
4.794408,8.98e-05
4.814355,0.000102269
4.834402,0.000116444
4.854654,0.000132918
4.874888,0.000151643
4.894786,0.000172589
4.9147,0.000196398
4.934673,0.000223423
4.952124,0.000250024
4.952169,0.000250023
4.95216,0.000250023
4.952227,0.000250023
4.952259,0.000250024
4.952276,0.000250024
4.952269,0.000250022
4.952316,0.000250024
4.952309,0.000250022
4.952368,0.000250024
4.952384,0.000250024
4.952382,0.000250024
4.952379,0.000250023
4.952452,0.000250024
4.952415,0.000250022
4.952474,0.000250023
4.952486,0.000250025
4.952492,0.000250024
4.952507,0.000250024
4.952526,0.000250024
4.952531,0.000250023
4.952552,0.000250024
4.952551,0.000250023
4.952572,0.000250024
4.952589,0.000250024
4.952595,0.000250023
4.952625,0.000250023
4.952592,0.000250021
4.952615,0.000250022
4.952685,0.000250024
4.952675,0.000250024
4.952652,0.000250022
4.952703,0.000250023
4.952719,0.000250025
4.952692,0.000250023
4.952729,0.000250023
4.952729,0.000250024
4.952728,0.000250022
4.952775,0.000250023
4.952786,0.000250023
4.952752,0.000250022
4.952791,0.000250024
4.952785,0.000250024
4.952823,0.000250024
4.952828,0.000250023
4.952834,0.000250024
4.952844,0.000250024
4.952849,0.000250022
4.952857,0.000250022
4.95287,0.000250023
4.952888,0.000250023
4.952896,0.000250023
4.95288,0.000250023
