Applied_Voltage,Leakage_Current
584.9897,5.086524e-06
587.9995,5.131855e-06
590.9898,5.177124e-06
594.0356,5.223523e-06
597.0429,5.269817e-06
600.0486,5.316336e-06
4.014631,1.702018e-08
7.020627,2.039558e-08
10.06596,2.977444e-08
13.05463,3.842579e-08
16.06282,4.641344e-08
19.07124,5.4228e-08
22.05974,6.272526e-08
25.1209,7.138306e-08
28.11295,7.939161e-08
31.11876,8.753804e-08
34.10784,9.56386e-08
37.11048,1.038585e-07
40.1562,1.138554e-07
43.16347,1.248138e-07
46.15283,1.359884e-07
49.15826,1.473956e-07
52.16698,1.588892e-07
55.21314,1.70795e-07
58.21897,1.777822e-07
61.20714,1.939712e-07
64.21354,2.064751e-07
67.20379,2.186262e-07
70.26599,2.313213e-07
73.25542,2.43598e-07
76.2642,2.561455e-07
79.25333,2.687364e-07
82.2603,2.814569e-07
85.30717,2.944731e-07
88.31448,3.075702e-07
91.30342,3.206834e-07
94.31345,3.337359e-07
97.32155,3.471445e-07
100.3668,3.606158e-07
103.3743,3.739e-07
106.3626,3.877061e-07
109.3715,4.011812e-07
112.3576,4.145063e-07
115.4209,4.291599e-07
118.4122,4.431664e-07
121.4185,4.576746e-07
124.4092,4.720959e-07
127.417,4.872625e-07
130.4625,5.02598e-07
133.4701,5.17287e-07
136.459,5.328297e-07
139.467,5.484116e-07
142.4759,5.638785e-07
145.5201,5.806269e-07
148.5289,5.958591e-07
151.5196,6.126158e-07
154.5265,6.297611e-07
157.516,6.451518e-07
160.5794,6.656508e-07
163.5669,6.817806e-07
166.5748,6.993592e-07
169.5657,7.19964e-07
172.5722,7.370252e-07
175.6172,7.562174e-07
178.6233,7.776678e-07
181.6121,7.938111e-07
184.6201,8.138895e-07
187.6253,8.344507e-07
190.6704,8.52394e-07
193.6775,8.725727e-07
196.6655,8.921243e-07
199.6752,9.104912e-07
202.6619,9.320002e-07
205.7266,9.53482e-07
208.7173,9.71574e-07
211.7227,9.941607e-07
214.7119,1.011877e-06
217.7199,1.031602e-06
220.7779,1.049985e-06
223.6278,1.049997e-06
226.7523,1.040737e-06
229.7605,1.060665e-06
232.7693,1.079814e-06
235.8135,1.099359e-06
238.821,1.118615e-06
241.8115,1.13798e-06
244.82,1.157546e-06
247.8105,1.177254e-06
250.8746,1.197485e-06
253.8638,1.217403e-06
256.8713,1.237569e-06
259.8604,1.257629e-06
262.8652,1.277985e-06
265.9116,1.298787e-06
268.9182,1.31957e-06
271.9268,1.340383e-06
274.9168,1.361133e-06
277.9238,1.382145e-06
280.9691,1.403616e-06
283.977,1.425025e-06
286.9669,1.446386e-06
289.9764,1.468059e-06
292.9644,1.489562e-06
296.0282,1.511884e-06
299.0177,1.533606e-06
302.0267,1.555856e-06
305.0159,1.577988e-06
308.0798,1.600812e-06
311.0677,1.623091e-06
314.0755,1.645709e-06
317.0819,1.668404e-06
320.0717,1.691187e-06
323.118,1.714563e-06
326.1247,1.737683e-06
329.1329,1.761012e-06
332.121,1.784133e-06
335.1267,1.807709e-06
338.1725,1.831758e-06
341.178,1.855623e-06
344.1657,1.87939e-06
347.174,1.903584e-06
350.1632,1.927676e-06
353.2248,1.952475e-06
356.2139,1.976958e-06
359.2235,2.001714e-06
362.2319,2.026664e-06
365.2197,2.051477e-06
368.264,2.076976e-06
371.2722,2.102178e-06
374.2784,2.127761e-06
377.2675,2.153296e-06
380.2764,2.179139e-06
383.3207,2.205372e-06
386.3283,2.231416e-06
389.3189,2.257496e-06
392.3264,2.284039e-06
395.3161,2.310572e-06
398.3818,2.337859e-06
401.3705,2.364572e-06
404.3794,2.391698e-06
407.3848,2.418988e-06
410.3746,2.446277e-06
413.4195,2.474299e-06
416.4249,2.5021e-06
419.4317,2.530016e-06
422.4221,2.557858e-06
425.4305,2.586269e-06
428.4749,2.615206e-06
431.4843,2.64383e-06
434.4734,2.672838e-06
437.4836,2.701918e-06
440.4711,2.730489e-06
443.5341,2.759867e-06
446.5253,2.789733e-06
449.5316,2.819608e-06
452.5387,2.849522e-06
455.5299,2.879445e-06
458.5721,2.910141e-06
461.5814,2.940677e-06
464.587,2.971365e-06
467.5766,3.002049e-06
470.5859,3.033143e-06
473.6292,3.064783e-06
476.6374,3.096172e-06
479.6273,3.127743e-06
482.6342,3.159669e-06
485.6425,3.191733e-06
488.6867,3.224349e-06
491.6729,3.25653e-06
494.6797,3.289264e-06
497.6881,3.322152e-06
500.6767,3.355092e-06
503.7217,3.388839e-06
506.7283,3.422345e-06
509.7339,3.456005e-06
512.7268,3.489839e-06
515.7335,3.524045e-06
518.7773,3.558952e-06
521.785,3.593505e-06
524.7745,3.628187e-06
527.7812,3.663238e-06
530.7889,3.69864e-06
533.8348,3.734608e-06
536.8255,3.770171e-06
539.8333,3.806233e-06
542.8406,3.84243e-06
545.8304,3.878723e-06
548.8775,3.916085e-06
551.8862,3.953197e-06
554.8941,3.990459e-06
557.8821,4.027674e-06
560.8928,4.065603e-06
563.9351,4.104188e-06
566.9412,4.142631e-06
569.9302,4.181059e-06
572.9393,4.220085e-06
575.9449,4.259278e-06
578.9943,4.299366e-06
581.9823,4.339041e-06
584.9889,4.379291e-06
587.9995,4.419939e-06
590.9874,4.460531e-06
594.0354,4.502362e-06
597.0422,4.544082e-06
600.0508,4.586193e-06
4.014134,1.636147e-08
7.021126,1.944022e-08
10.06633,2.80282e-08
13.05407,3.600521e-08
16.06322,4.352708e-08
19.07052,5.146157e-08
22.06009,5.942352e-08
25.12227,6.744325e-08
28.11242,7.524095e-08
31.11838,8.301993e-08
34.10751,9.073782e-08
37.11238,9.873337e-08
40.15577,1.088169e-07
43.16315,1.193202e-07
46.15201,1.297062e-07
49.15947,1.408097e-07
52.1684,1.519018e-07
55.21374,1.63092e-07
58.2182,1.692568e-07
61.20783,1.859717e-07
64.21501,1.974351e-07
67.20397,2.089723e-07
70.26566,2.197785e-07
73.25541,2.32711e-07
76.26415,2.444629e-07
79.25269,2.568426e-07
82.26171,2.691838e-07
85.30608,2.819291e-07
88.31392,2.938348e-07
91.30312,3.057869e-07
94.31435,3.190789e-07
97.3212,3.31886e-07
100.3666,3.444115e-07
103.3741,3.578694e-07
106.3638,3.705642e-07
109.3717,3.832931e-07
112.3571,3.967554e-07
115.4213,4.09557e-07
118.4121,4.228062e-07
121.4184,4.361916e-07
124.41,4.509058e-07
127.4164,4.65264e-07
130.4637,4.798624e-07
133.472,4.949954e-07
136.4603,5.092587e-07
139.4676,5.237868e-07
142.4765,5.391e-07
145.5205,5.540005e-07
148.5288,5.695437e-07
151.5192,5.849085e-07
154.5264,5.999281e-07
157.5157,6.16576e-07
160.5784,6.34156e-07
163.5677,6.491287e-07
166.5757,6.691257e-07
169.5649,6.843887e-07
172.5717,7.02095e-07
175.6185,7.237379e-07
178.6251,7.389102e-07
181.6135,7.5744e-07
184.6214,7.770816e-07
187.625,7.935467e-07
190.6698,8.149938e-07
193.6765,8.329002e-07
196.6653,8.501989e-07
199.6742,8.71902e-07
202.6614,8.899087e-07
205.7254,9.110307e-07
208.7167,9.314829e-07
211.7231,9.48947e-07
214.7126,9.686588e-07
217.7197,9.899816e-07
220.7629,1.007915e-06
223.7714,1.027448e-06
226.7593,1.049368e-06
229.7223,1.049994e-06
231.8265,1.050006e-06
235.8144,1.054224e-06
238.8227,1.073948e-06
241.8125,1.092713e-06
244.8207,1.111698e-06
247.8099,1.130585e-06
250.8729,1.150228e-06
253.8628,1.169525e-06
256.8723,1.188967e-06
259.8613,1.208437e-06
262.8646,1.228188e-06
265.9112,1.248256e-06
268.9191,1.268343e-06
271.926,1.288453e-06
274.9166,1.308634e-06
277.9237,1.328999e-06
280.9688,1.34975e-06
283.9777,1.37042e-06
286.9668,1.391269e-06
289.9761,1.412187e-06
292.9644,1.433132e-06
296.0283,1.454651e-06
299.0179,1.475797e-06
302.0267,1.497336e-06
305.017,1.518787e-06
308.0802,1.541049e-06
311.0685,1.562599e-06
314.0758,1.584571e-06
317.0826,1.606684e-06
320.0729,1.628894e-06
323.1194,1.651481e-06
326.1248,1.673858e-06
329.1325,1.696528e-06
332.1215,1.719172e-06
335.1277,1.742066e-06
338.1727,1.765413e-06
341.1768,1.78859e-06
344.166,1.811666e-06
347.1742,1.835062e-06
350.1625,1.858494e-06
353.226,1.882849e-06
356.2157,1.906603e-06
359.2231,1.930641e-06
362.2306,1.954797e-06
365.2208,1.978968e-06
368.2638,2.003818e-06
371.2731,2.028496e-06
374.2784,2.053277e-06
377.2679,2.077999e-06
380.2768,2.103135e-06
383.3216,2.128852e-06
386.3284,2.154289e-06
389.3206,2.17979e-06
392.3262,2.205491e-06
395.3157,2.231271e-06
398.3823,2.257854e-06
401.3701,2.283897e-06
404.3786,2.310399e-06
407.386,2.337068e-06
410.3757,2.363617e-06
413.4208,2.39076e-06
416.4245,2.417873e-06
419.4335,2.445293e-06
422.4231,2.472577e-06
425.4316,2.500092e-06
428.4754,2.528289e-06
431.4839,2.556216e-06
434.4744,2.584219e-06
437.4823,2.612546e-06
440.4717,2.640887e-06
443.5347,2.670138e-06
446.5247,2.698778e-06
449.5312,2.727893e-06
452.5394,2.757338e-06
455.5303,2.786652e-06
458.5731,2.816506e-06
461.5823,2.846238e-06
464.5891,2.87626e-06
467.5783,2.906179e-06
470.5852,2.936711e-06
473.6307,2.967856e-06
476.6378,2.998843e-06
479.629,3.029344e-06
482.6349,3.060414e-06
485.6429,3.091842e-06
488.6873,3.123765e-06
491.6733,3.155217e-06
494.6802,3.187673e-06
497.6866,3.219973e-06
500.6763,3.252003e-06
503.7202,3.284839e-06
506.728,3.31768e-06
509.7347,3.350898e-06
512.7255,3.384029e-06
515.7315,3.417454e-06
518.7773,3.451614e-06
521.7837,3.485346e-06
524.7734,3.519514e-06
527.7812,3.554243e-06
530.7899,3.589067e-06
533.834,3.624311e-06
536.8237,3.658905e-06
539.8323,3.69453e-06
542.8419,3.730413e-06
545.831,3.766206e-06
548.8765,3.804955e-06
551.8849,3.839171e-06
554.8925,3.875779e-06
557.8817,3.912535e-06
560.891,3.949972e-06
563.9349,3.987836e-06
566.9404,4.025925e-06
569.9312,4.064516e-06
572.9376,4.103048e-06
575.9457,4.141739e-06
578.9921,4.1805e-06
581.9814,4.220098e-06
584.9898,4.260595e-06
587.9993,4.300729e-06
590.9899,4.340944e-06
594.0338,4.382679e-06
597.0428,4.424245e-06
600.0509,4.466115e-06
